,date,question_title,question_detail,answer,text,author,url
365,"
      2023. 02. 15. 22:41
    ","
      임신중 태교에 좋은 음악을 추천해주세요
    ",태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요,안녕하세요. 조현배 육아·아동 전문가입니다.아기가 직접 듣는것보다 엄마의 심리상태 영향을 많이 받습니다평소 엄마가 즐겨듣는 노래나 심신을 안정시켜 긴장을 낮추어주는 노래가 좋습니다자극적 노래는 피하시는게 좋고 클래식이나 발라드가 적당합니다,"
      임신중 태교에 좋은 음악을 추천해주세요
    태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요안녕하세요. 조현배 육아·아동 전문가입니다.아기가 직접 듣는것보다 엄마의 심리상태 영향을 많이 받습니다평소 엄마가 즐겨듣는 노래나 심신을 안정시켜 긴장을 낮추어주는 노래가 좋습니다자극적 노래는 피하시는게 좋고 클래식이나 발라드가 적당합니다","
          조현배 육아·아동전문가
        ",https://www.a-ha.io/questions/4b673ec4d1edc8768db9b2af4ccf1f00?aha_term=%EC%9E%84%EC%8B%A0
366,"
      2023. 02. 15. 22:14
    ","
      임신중 태교에 좋은 음악을 추천해주세요
    ",태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요,"안녕하세요. 박주영 육아·아동전문가입니다.우리나라 전통 음악 중에서는 '수제천'이나 '영산회상' 같은 정악, 혹은 '대금 산조' 같은 곡들도 좋은 태교 음악이 될 수 있습니다. 특정한 장르를 고집하기보다는 여러 장르의 음악을 고루 들으면, 음악에 대한 성향도 넓어질 수 있습니다.참고하세요.","
      임신중 태교에 좋은 음악을 추천해주세요
    태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요안녕하세요. 박주영 육아·아동전문가입니다.우리나라 전통 음악 중에서는 '수제천'이나 '영산회상' 같은 정악, 혹은 '대금 산조' 같은 곡들도 좋은 태교 음악이 될 수 있습니다. 특정한 장르를 고집하기보다는 여러 장르의 음악을 고루 들으면, 음악에 대한 성향도 넓어질 수 있습니다.참고하세요.","
          박주영 육아·아동전문가
        ",https://www.a-ha.io/questions/4b673ec4d1edc8768db9b2af4ccf1f00?aha_term=%EC%9E%84%EC%8B%A0
367,"
      2023. 02. 15. 21:54
    ","
      임신중 태교에 좋은 음악을 추천해주세요
    ",태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요,안녕하세요. 전중진 육아·아동전문가입니다.전통 클래식 음악을 들어보시길 바랍니다.안정을 취하는데 좋으며 기분이 좋아지는신나는 가요 등도 좋으니 참고하세요. ,"
      임신중 태교에 좋은 음악을 추천해주세요
    태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요안녕하세요. 전중진 육아·아동전문가입니다.전통 클래식 음악을 들어보시길 바랍니다.안정을 취하는데 좋으며 기분이 좋아지는신나는 가요 등도 좋으니 참고하세요. ","
          전중진 육아·아동전문가
        ",https://www.a-ha.io/questions/4b673ec4d1edc8768db9b2af4ccf1f00?aha_term=%EC%9E%84%EC%8B%A0
368,"
      2023. 02. 15. 21:39
    ","
      임신중 태교에 좋은 음악을 추천해주세요
    ",태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요,안녕하세요.  육아·아동 전문가입니다.산모가 좋아하고 즐거움을 느끼고 편안하다면 아이에게 좋은 태교 입니다! 건강한 아이 만나기를 응원합니다 ,"
      임신중 태교에 좋은 음악을 추천해주세요
    태교가 중요하다고 들었는데 음악으로는 어떤 것을 들려주면 좋을지요. 배 속에 있는 아기한테 좋은 음악은 어떤게 있는지 임신중 태교에 좋은 음악을 추천해주세요안녕하세요.  육아·아동 전문가입니다.산모가 좋아하고 즐거움을 느끼고 편안하다면 아이에게 좋은 태교 입니다! 건강한 아이 만나기를 응원합니다 ","
          강림 육아·아동전문가
        ",https://www.a-ha.io/questions/4b673ec4d1edc8768db9b2af4ccf1f00?aha_term=%EC%9E%84%EC%8B%A0
369,"
      2023. 02. 15. 23:03
    ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    ",운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?,"안녕하세요. 심은채 육아·아동전문가입니다.임신 초기에는 가장 조심해야 할 시기입니다. 병원에서 의사 선생님과 상담을 하셔야 합니다. 운동이 가능하다면, 가볍게 걷는 운동이 가장 좋을 것 같아요. ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?안녕하세요. 심은채 육아·아동전문가입니다.임신 초기에는 가장 조심해야 할 시기입니다. 병원에서 의사 선생님과 상담을 하셔야 합니다. 운동이 가능하다면, 가볍게 걷는 운동이 가장 좋을 것 같아요. ","
          심은채 육아·아동전문가
        ",https://www.a-ha.io/questions/458aecc200540104b5b02be5a26edab0?aha_term=%EC%9E%84%EC%8B%A0
370,"
      2023. 02. 15. 23:01
    ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    ",운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?,안녕하세요. 박일권 육아·아동전문가입니다.임신초기에는 호르몬 때문에 무언갈 하지 않아도 체력적으로 많이 피곤함을 느낍니다.안정기라는 말이 있듯이 임신 초기는 조금 쉬시고 12주 이상 넘어가면 산책도 하고 조금씩 운동하시면 좋습니다.임신 초기에 꼭 운동을 하고 싶으시다면 평소에 하시던 만큼 걷거나 너무 무리해서 운동하지 않는 것이 좋습니다.,"
      임신초기에는 어떤 운동을 하는게 좋나요?
    운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?안녕하세요. 박일권 육아·아동전문가입니다.임신초기에는 호르몬 때문에 무언갈 하지 않아도 체력적으로 많이 피곤함을 느낍니다.안정기라는 말이 있듯이 임신 초기는 조금 쉬시고 12주 이상 넘어가면 산책도 하고 조금씩 운동하시면 좋습니다.임신 초기에 꼭 운동을 하고 싶으시다면 평소에 하시던 만큼 걷거나 너무 무리해서 운동하지 않는 것이 좋습니다.","
          박일권 육아·아동전문가
        ",https://www.a-ha.io/questions/458aecc200540104b5b02be5a26edab0?aha_term=%EC%9E%84%EC%8B%A0
371,"
      2023. 02. 15. 22:23
    ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    ",운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?,"안녕하세요. 박주영 육아·아동전문가입니다.임신초기의 경우, 태반이 안정적으로 자리잡지 않았으므로 조심스레 운동해야 한다. 안정적인 동작을 선택해야 하고, 운동 중에도 호흡이 자연스럽게 유지되어야 합니다. 1. 어깨 으쓱하기 = 평소에도 많은 여성들이 어깨 등 목의 근육통을 호소하는 경우가 많은데, 임신을 하면 더욱 그렇다. 가장 쉬우면서도 아주 중요한, 어깨 등 목 근육을 풀어주는 운동을 자주하자. 어깨를 으쓱하기만 해도 좋은 운동이 된다. 고개를 살짝 숙인 상태에서 어깨를 귀에 갖다 붙인다는 느낌으로 위로 끌어올린 뒤 어깨로 원을 그리듯 최대한 뒤쪽으로 보냈다 제자리로 돌아 온다. 천천히 5~10회씩 3세트 반복한다. 2.  날개뼈 움츠리기 = 비슷한 운동으로 이번엔 등과 가슴을 풀어주는 근력운동을 해보자 가슴을 펴고 선 상태에서 날개뼈를 붙인다는 느낌으로 최대한 수축시켰다가 천천히 준비자세로 돌아온다. 역시 5~10회 3세트 반복한다. 3. 누워서 허리들기 = 평소에도 바른 자세를 위해 아주 좋은 운동이다. 허리와 엉덩이, 허벅지를 강화하는 운동. 등을 바닥에 대고 누워 무릎은 구부려 세워주고 양손은 엉덩이 옆에 두고 바닥을 짚는다. 숨을 내 쉬면서 엉덩이와 허벅지 뒤쪽에 힘을 주어 골반을 들어올린다. 5~10초간 정지했다 천천히 준비자세로 돌아온다. 5~10회 3세트. 4. 고양이 등 만들기 = 요가에서 아주 유명한 자세다. 등과 허리, 복부 근력운동이 된다. 기어가는 자세에서 양손과 무릎을 어깨너비로 벌린다. 숨을 깊이 들이쉬며 천장을 바라보고 허리를 바닥쪽으로 눌러준다. 반대로 숨을 끝까지 내쉬면서 머리를 숙여 배를 바라보고 등을 천장 쪽으로 둥글게 말아 올린다. 이 동장을 5~10회 3세트 반복한다. 5. 무릎 대고 다리 뒤로 차기 = 골반저근육, 엉덩이, 복부, 허리에 도움이 되는 근력운동으로 임산부에게 아주 중요한 부위들을 고루 운동할 수 있다. 무릎을 대고 엎드린 자세에서 복부에 힘을 준 뒤 한쪽 무릎을 턱쪽으로 끌어당겼다 뒤로 길게 뻗는 동작이다. 숨을 들이마신 상태로 하복부와 질 주위를 10초 동안 수축했다가 처음 자세로 돌아온다. 양쪽을 번갈아가며 5~10회씩 3세트를 해보자. 6. 의자런지 = 운동을 좀 해본 사람은 약간 강도를 높여 런지를 할 수 있다. 허벅지와 엉덩이에 큰 도움이 되는 근력운동이다. 의자를 이용해 부담을 줄이고 균형을 잡아주자. 한손으로 의자를 잡고 옆에 서서 다리를 앞뒤로 넓게 벌린다. 등허리를 똑바로 편 상태에서 뒤로 뻗은 다리의 발뒤꿈치를 들면서 무릎을 구부린다. 앞으로 내민 다리의 무릎 관절 각도가 120~140도정도가 되도록 구부렸다가 하체의 힘으로 땅을 디디면서 처음 자세로 돌아온다. 양쪽 번갈아 8~10회씩 3세트.7. 남편과 함께 종아리 스트레칭 = 부부가 함께 운동을 한다는 점에서 더 의미가 큰 운동이다. 하루종일 힘든 종아리와 허벅지 뒤쪽이 시원해지는 스트레칭을 습관화하면 좋겠다. 남편과 발바닥을 마주대고 앉아 양손을 잡는다. 호흡을 내쉬며 무릎을 구부리지 않은 상태로 가슴을 앞으로 숙이며 다리 뒤쪽 근육을 늘려준다. 8~10초간 버틴 후 천천히 처음 자세로 돌아온다. 일상적일 때는 많이 해도 좋지만, 임신 상태에서는 너무 무리하지 말고 3세트만 하자. 너무 굽히려고 하지 말고 그냥 손만 잡고 있어도 시원하다.  참고하세요.","
      임신초기에는 어떤 운동을 하는게 좋나요?
    운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?안녕하세요. 박주영 육아·아동전문가입니다.임신초기의 경우, 태반이 안정적으로 자리잡지 않았으므로 조심스레 운동해야 한다. 안정적인 동작을 선택해야 하고, 운동 중에도 호흡이 자연스럽게 유지되어야 합니다. 1. 어깨 으쓱하기 = 평소에도 많은 여성들이 어깨 등 목의 근육통을 호소하는 경우가 많은데, 임신을 하면 더욱 그렇다. 가장 쉬우면서도 아주 중요한, 어깨 등 목 근육을 풀어주는 운동을 자주하자. 어깨를 으쓱하기만 해도 좋은 운동이 된다. 고개를 살짝 숙인 상태에서 어깨를 귀에 갖다 붙인다는 느낌으로 위로 끌어올린 뒤 어깨로 원을 그리듯 최대한 뒤쪽으로 보냈다 제자리로 돌아 온다. 천천히 5~10회씩 3세트 반복한다. 2.  날개뼈 움츠리기 = 비슷한 운동으로 이번엔 등과 가슴을 풀어주는 근력운동을 해보자 가슴을 펴고 선 상태에서 날개뼈를 붙인다는 느낌으로 최대한 수축시켰다가 천천히 준비자세로 돌아온다. 역시 5~10회 3세트 반복한다. 3. 누워서 허리들기 = 평소에도 바른 자세를 위해 아주 좋은 운동이다. 허리와 엉덩이, 허벅지를 강화하는 운동. 등을 바닥에 대고 누워 무릎은 구부려 세워주고 양손은 엉덩이 옆에 두고 바닥을 짚는다. 숨을 내 쉬면서 엉덩이와 허벅지 뒤쪽에 힘을 주어 골반을 들어올린다. 5~10초간 정지했다 천천히 준비자세로 돌아온다. 5~10회 3세트. 4. 고양이 등 만들기 = 요가에서 아주 유명한 자세다. 등과 허리, 복부 근력운동이 된다. 기어가는 자세에서 양손과 무릎을 어깨너비로 벌린다. 숨을 깊이 들이쉬며 천장을 바라보고 허리를 바닥쪽으로 눌러준다. 반대로 숨을 끝까지 내쉬면서 머리를 숙여 배를 바라보고 등을 천장 쪽으로 둥글게 말아 올린다. 이 동장을 5~10회 3세트 반복한다. 5. 무릎 대고 다리 뒤로 차기 = 골반저근육, 엉덩이, 복부, 허리에 도움이 되는 근력운동으로 임산부에게 아주 중요한 부위들을 고루 운동할 수 있다. 무릎을 대고 엎드린 자세에서 복부에 힘을 준 뒤 한쪽 무릎을 턱쪽으로 끌어당겼다 뒤로 길게 뻗는 동작이다. 숨을 들이마신 상태로 하복부와 질 주위를 10초 동안 수축했다가 처음 자세로 돌아온다. 양쪽을 번갈아가며 5~10회씩 3세트를 해보자. 6. 의자런지 = 운동을 좀 해본 사람은 약간 강도를 높여 런지를 할 수 있다. 허벅지와 엉덩이에 큰 도움이 되는 근력운동이다. 의자를 이용해 부담을 줄이고 균형을 잡아주자. 한손으로 의자를 잡고 옆에 서서 다리를 앞뒤로 넓게 벌린다. 등허리를 똑바로 편 상태에서 뒤로 뻗은 다리의 발뒤꿈치를 들면서 무릎을 구부린다. 앞으로 내민 다리의 무릎 관절 각도가 120~140도정도가 되도록 구부렸다가 하체의 힘으로 땅을 디디면서 처음 자세로 돌아온다. 양쪽 번갈아 8~10회씩 3세트.7. 남편과 함께 종아리 스트레칭 = 부부가 함께 운동을 한다는 점에서 더 의미가 큰 운동이다. 하루종일 힘든 종아리와 허벅지 뒤쪽이 시원해지는 스트레칭을 습관화하면 좋겠다. 남편과 발바닥을 마주대고 앉아 양손을 잡는다. 호흡을 내쉬며 무릎을 구부리지 않은 상태로 가슴을 앞으로 숙이며 다리 뒤쪽 근육을 늘려준다. 8~10초간 버틴 후 천천히 처음 자세로 돌아온다. 일상적일 때는 많이 해도 좋지만, 임신 상태에서는 너무 무리하지 말고 3세트만 하자. 너무 굽히려고 하지 말고 그냥 손만 잡고 있어도 시원하다.  참고하세요.","
          박주영 육아·아동전문가
        ",https://www.a-ha.io/questions/458aecc200540104b5b02be5a26edab0?aha_term=%EC%9E%84%EC%8B%A0
372,"
      2023. 02. 15. 21:55
    ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    ",운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?,안녕하세요. 전중진 육아·아동전문가입니다.인신초기에는 적당히 걷기만 하더라도산모분에게 큰 도움이 됩니다.무리하게 운동하기보다 걸어만 주시길 바랍니다. ,"
      임신초기에는 어떤 운동을 하는게 좋나요?
    운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?안녕하세요. 전중진 육아·아동전문가입니다.인신초기에는 적당히 걷기만 하더라도산모분에게 큰 도움이 됩니다.무리하게 운동하기보다 걸어만 주시길 바랍니다. ","
          전중진 육아·아동전문가
        ",https://www.a-ha.io/questions/458aecc200540104b5b02be5a26edab0?aha_term=%EC%9E%84%EC%8B%A0
373,"
      2023. 02. 15. 21:31
    ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    ",운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?,안녕하세요. 육아·아동 전문가입니다.임신 초기에는 모든 움직임을 조심히 하시는 것이 좋습니다 운동은 안정기에 접어들어서 하셔도 됩니다 감사합니다,"
      임신초기에는 어떤 운동을 하는게 좋나요?
    운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?안녕하세요. 육아·아동 전문가입니다.임신 초기에는 모든 움직임을 조심히 하시는 것이 좋습니다 운동은 안정기에 접어들어서 하셔도 됩니다 감사합니다","
          강림 육아·아동전문가
        ",https://www.a-ha.io/questions/458aecc200540104b5b02be5a26edab0?aha_term=%EC%9E%84%EC%8B%A0
374,"
      2023. 02. 15. 21:22
    ","
      임신초기에는 어떤 운동을 하는게 좋나요?
    ",운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?,안녕하세요. 이은별 육아·아동전문가입니다.임신초기에는 가벼운 스트레칭정도를 해주는것이 좋으며많이 걷거나 무리해서 신체를 자극하는 활동을 피하는것이 좋겠습니다. ,"
      임신초기에는 어떤 운동을 하는게 좋나요?
    운동이 부족한 거 같아서 걱정인데요. 적당한 운동을 하는게 좋을 거 같은데 잘 모르겠네요. 임신초기에는 어떤 운동을 하는게 좋나요?안녕하세요. 이은별 육아·아동전문가입니다.임신초기에는 가벼운 스트레칭정도를 해주는것이 좋으며많이 걷거나 무리해서 신체를 자극하는 활동을 피하는것이 좋겠습니다. ","
          이은별 육아·아동전문가
        ",https://www.a-ha.io/questions/458aecc200540104b5b02be5a26edab0?aha_term=%EC%9E%84%EC%8B%A0
375,"
      2023. 02. 16. 09:27
    ","
      임신에 좋은 남성 영양제 있을까요?
    ",현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용,안녕하세요. 송정은 약사입니다.임신 확률을 높이기 위해 남장도 건강한 정자 생성을 위해 엽산과 함께 아연 복용이 도움이 되며 정자운동성을 좋게 하는 항산화성분의 코엔자임 큐텐 및 혈행개선을 위한 오메가3 및 아르기닌 복용을 권장드립니다. ,"
      임신에 좋은 남성 영양제 있을까요?
    현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용안녕하세요. 송정은 약사입니다.임신 확률을 높이기 위해 남장도 건강한 정자 생성을 위해 엽산과 함께 아연 복용이 도움이 되며 정자운동성을 좋게 하는 항산화성분의 코엔자임 큐텐 및 혈행개선을 위한 오메가3 및 아르기닌 복용을 권장드립니다. ","
          송정은 약사
        ",https://www.a-ha.io/questions/412e874d635b2e6290006a8d1c491090?aha_term=%EC%9E%84%EC%8B%A0
376,"
      2023. 02. 17. 13:40
    ","
      임신에 좋은 남성 영양제 있을까요?
    ",현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용,안녕하세요. 김윤기 약사입니다.남성도 30세이후부터는 점차 정자의 질이 떨어지고 임신 능력이 감소할 수 있습니다.남성은 엽산과 아연을 복용해주시는 것을 권장하며 엽산은 복용 중이시기에 아연을 추가 복용하시길 바랍니다.아연은 정자의 수와 활동성을 향상시킬 수 있습니다.,"
      임신에 좋은 남성 영양제 있을까요?
    현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용안녕하세요. 김윤기 약사입니다.남성도 30세이후부터는 점차 정자의 질이 떨어지고 임신 능력이 감소할 수 있습니다.남성은 엽산과 아연을 복용해주시는 것을 권장하며 엽산은 복용 중이시기에 아연을 추가 복용하시길 바랍니다.아연은 정자의 수와 활동성을 향상시킬 수 있습니다.","
          김윤기 약사
        ",https://www.a-ha.io/questions/412e874d635b2e6290006a8d1c491090?aha_term=%EC%9E%84%EC%8B%A0
377,"
      2023. 02. 15. 20:29
    ","
      임신에 좋은 남성 영양제 있을까요?
    ",현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용,"안녕하세요. 심주영 약사입니다.임신준비에 남성 영양제로 아르기닌, 활성형엽산을 추천드리구요.평소 피곤하다고도 하시면 비타민B군도 추가해주세요.","
      임신에 좋은 남성 영양제 있을까요?
    현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용안녕하세요. 심주영 약사입니다.임신준비에 남성 영양제로 아르기닌, 활성형엽산을 추천드리구요.평소 피곤하다고도 하시면 비타민B군도 추가해주세요.","
          심주영 약사
        ",https://www.a-ha.io/questions/412e874d635b2e6290006a8d1c491090?aha_term=%EC%9E%84%EC%8B%A0
378,"
      2023. 02. 15. 18:02
    ","
      임신에 좋은 남성 영양제 있을까요?
    ",현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용,"안녕하세요. 이민석 약사입니다.임신준비기간 중 남자분이 드시면 좋은 영양제로는 활성형엽산, 오메가3, 고함량비타민B군, 아르기닌 정도 추천드립니다.제 답변이 도움되셨다면 ""추천""과 ""좋아요"" 부탁드립니다.","
      임신에 좋은 남성 영양제 있을까요?
    현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용안녕하세요. 이민석 약사입니다.임신준비기간 중 남자분이 드시면 좋은 영양제로는 활성형엽산, 오메가3, 고함량비타민B군, 아르기닌 정도 추천드립니다.제 답변이 도움되셨다면 ""추천""과 ""좋아요"" 부탁드립니다.","
          이민석 약사
        ",https://www.a-ha.io/questions/412e874d635b2e6290006a8d1c491090?aha_term=%EC%9E%84%EC%8B%A0
379,"
      2023. 02. 15. 18:38
    ","
      임신에 좋은 남성 영양제 있을까요?
    ",현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용,"안녕하세요. 최동욱 약사입니다.남성분은 아연이나 아르기닌, 오메가3, 셀레늄, 비타민D정도가 도움이 될 수 있습니다. 여성분도 비타민D 수치가 낮으시면 교정해주시는게 임신자체나 그 이후를 위해서도 좋습니다.","
      임신에 좋은 남성 영양제 있을까요?
    현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용안녕하세요. 최동욱 약사입니다.남성분은 아연이나 아르기닌, 오메가3, 셀레늄, 비타민D정도가 도움이 될 수 있습니다. 여성분도 비타민D 수치가 낮으시면 교정해주시는게 임신자체나 그 이후를 위해서도 좋습니다.","
          최동욱 약사
        ",https://www.a-ha.io/questions/412e874d635b2e6290006a8d1c491090?aha_term=%EC%9E%84%EC%8B%A0
380,"
      2023. 02. 15. 18:21
    ","
      임신에 좋은 남성 영양제 있을까요?
    ",현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용,"안녕하세요. 양은중 약사입니다.남성분께서는 엽산 외에도 오메가3, 미네랄을 복용해주시는 것도 도움이 될 것으로 보입니다.","
      임신에 좋은 남성 영양제 있을까요?
    현재 와이프가 난임 치료 중이고요 엽산은 꾸준히 먹고는 있습니다 혹시 임신에 도움이 될만한 영양 성분이 엽산말고 또 있을까요 알려주세용안녕하세요. 양은중 약사입니다.남성분께서는 엽산 외에도 오메가3, 미네랄을 복용해주시는 것도 도움이 될 것으로 보입니다.","
          양은중 약사
        ",https://www.a-ha.io/questions/412e874d635b2e6290006a8d1c491090?aha_term=%EC%9E%84%EC%8B%A0
381,"
      2023. 02. 15. 00:10
    ","
      임신하게 되면 혜택이 있나요?
    ",임신하게 되면 백만원 정도 병원비 지원 된다고 들었는데요. 그 외에 임신시 임산부 혜택이 있을까요? 이런 정보는 보통 어디서 얻어야 하나요,"안녕하세요. 심은채 육아·아동전문가입니다.2023년에 출생한 아가들은 출생아동 200만원의 바우처 이용권이 지급되는 걸로 알고 있어요출산지원금은 중앙정부가 아닌 지자체에서 지원하는 사업으로 지역마다 지원 내용이 다르다고 하니,해당 주민센터에서 문의해 보는 게 가장 정확할 것입니다. 자세한 안내는 아래 링크에서 참고하기 바랍니다. https://ddnews.co.kr/2023%EB%85%84-%EC%B6%9C%EC%82%B0%EC%A7%80%EC%9B%90%EA%B8%88/","
      임신하게 되면 혜택이 있나요?
    임신하게 되면 백만원 정도 병원비 지원 된다고 들었는데요. 그 외에 임신시 임산부 혜택이 있을까요? 이런 정보는 보통 어디서 얻어야 하나요안녕하세요. 심은채 육아·아동전문가입니다.2023년에 출생한 아가들은 출생아동 200만원의 바우처 이용권이 지급되는 걸로 알고 있어요출산지원금은 중앙정부가 아닌 지자체에서 지원하는 사업으로 지역마다 지원 내용이 다르다고 하니,해당 주민센터에서 문의해 보는 게 가장 정확할 것입니다. 자세한 안내는 아래 링크에서 참고하기 바랍니다. https://ddnews.co.kr/2023%EB%85%84-%EC%B6%9C%EC%82%B0%EC%A7%80%EC%9B%90%EA%B8%88/","
          심은채 육아·아동전문가
        ",https://www.a-ha.io/questions/45f264296a1e81eeb6525001053a6ea0?aha_term=%EC%9E%84%EC%8B%A0
382,"
      2023. 02. 14. 20:29
    ","
      임신이 되는 게 아닐까 걱정입니다.
    ",질외 사정이었는데요 나이도 16이고 가임기는 아니었던 것 같아요 그리고 질외 사정 후에 닦고 질 내에 넣었는데 피임을 전혀 안했어요 혹시나 쿠퍼액도 다 짜고 넣었는데도 혹시 모르고 잘 안닦였을까봐 걱정이예요.생리 끝난지 1주일도 안돼서 한거예요. 될까요?혹시나 몰라서 여쭤봅니다.,안녕하세요. 으악하는으악새54입니다.가임기가 아니니 확률은 좀 낮다고 봐야겠지요. 다음부터는 꼭 피임을 하시기 바랍니다.,"
      임신이 되는 게 아닐까 걱정입니다.
    질외 사정이었는데요 나이도 16이고 가임기는 아니었던 것 같아요 그리고 질외 사정 후에 닦고 질 내에 넣었는데 피임을 전혀 안했어요 혹시나 쿠퍼액도 다 짜고 넣었는데도 혹시 모르고 잘 안닦였을까봐 걱정이예요.생리 끝난지 1주일도 안돼서 한거예요. 될까요?혹시나 몰라서 여쭤봅니다.안녕하세요. 으악하는으악새54입니다.가임기가 아니니 확률은 좀 낮다고 봐야겠지요. 다음부터는 꼭 피임을 하시기 바랍니다.","
          도도한낙타351
        ",https://www.a-ha.io/questions/4bfaaebccb21142e9d18d5b77a514c64?aha_term=%EC%9E%84%EC%8B%A0
