,date,question_title,question_detail,answer,text,author,url
60,"
      2022. 10. 23. 22:51
    ","
      허리디스크 mri찍는데 생리대
    ",허리디스크인 것 같아 mri 를 오늘 찍는데 생리 중이라 오버나이트를 차고있어요 ㅠㅜ 이거 mri에 나오겠죠..?? 나와도 괜찮을까요?,안녕하세요. 김경태 의사입니다.mri에 안나옵니다. 크게 걱정안하셔도 됩니다.허리 mri를 보는 목적은 허리죠.....,"
      허리디스크 mri찍는데 생리대
    허리디스크인 것 같아 mri 를 오늘 찍는데 생리 중이라 오버나이트를 차고있어요 ㅠㅜ 이거 mri에 나오겠죠..?? 나와도 괜찮을까요?안녕하세요. 김경태 의사입니다.mri에 안나옵니다. 크게 걱정안하셔도 됩니다.허리 mri를 보는 목적은 허리죠.....","
          김경태 의사
        ",https://www.a-ha.io/questions/46edc83d97c524449e7bfc14545d0bfb?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
61,"
      2022. 10. 22. 10:42
    ","
      허리디스크 mri찍는데 생리대
    ",허리디스크인 것 같아 mri 를 오늘 찍는데 생리 중이라 오버나이트를 차고있어요 ㅠㅜ 이거 mri에 나오겠죠..?? 나와도 괜찮을까요?,안녕하세요. 남희성 의사입니다.병동환자들의 경우 기저귀를 착용한 상태로 검사를 하는 경우가 있기때문에 작성자분이 이야기하시는 것도 문제가 없을거라고 생각됩니다. ,"
      허리디스크 mri찍는데 생리대
    허리디스크인 것 같아 mri 를 오늘 찍는데 생리 중이라 오버나이트를 차고있어요 ㅠㅜ 이거 mri에 나오겠죠..?? 나와도 괜찮을까요?안녕하세요. 남희성 의사입니다.병동환자들의 경우 기저귀를 착용한 상태로 검사를 하는 경우가 있기때문에 작성자분이 이야기하시는 것도 문제가 없을거라고 생각됩니다. ","
          남희성 의사
        ",https://www.a-ha.io/questions/46edc83d97c524449e7bfc14545d0bfb?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
62,"
      2022. 01. 07. 18:26
    ","
      제조 날짜로부터 한참 지난 생리대 지속적으로 사용했는데 질문있어요
    ","2017년 12월 18일이 제조된 날짜인 생리대를 불과 며칠 전까지만 해도 사용했어요 ㅜ ㅜ...서랍 정리하다가 최근에야 제조된 날짜를 알게 되고 충격받았네요그저 생리대 구매한 날짜만 생각하고 써온 거라 제조된 날짜를 미처 생각 못 했어요사용할 때 생리대에서 냄새라든지 그런 것도 없도 별 아무런 이상함을 못 느껴서 계속 쓰고 있었는데...ㅠ 물론 지금은 다 버렸습니다생리대 전체 봉투는 뜯긴 상태라 밀봉된 건 아니고, 생리대 개별 봉투는 미개봉입니다 ㅜ ㅜ 그늘지고 햇볕 안 드는 곳에 보관해왔어요 (서랍장이랑 옷장 속에 보관했음)검색해보니까 제조 날짜로부터 보통 3년까지는 괜찮다고 하는데 거기서 1년이 훌쩍 지났는데도 계속 쓰고 있었네요...어디서는 5년까지는 괜찮다고 하고...ㅜ 생리 불규칙 (근데 이건 아주 훨씬 전부터 있던 증상이라...), 첫째날 둘째날 쥐어짜는 듯한 통증의 생리통 빼고는 별다른 증상은 없었어요그래도 산부인과 가서 검사 받아야 할까요ㅜ ㅜ감사합니다",안녕하세요. 안중구 소아과의사입니다.제조날짜가 지난 생리대 사용으로 접촉성 피부염등 피부염등의 가능성이 있을 수 있지만 장기적인 질환을 유발할가능성은 매우 적고 검사가가능한항목도 아니라고 사료됩니다,"
      제조 날짜로부터 한참 지난 생리대 지속적으로 사용했는데 질문있어요
    2017년 12월 18일이 제조된 날짜인 생리대를 불과 며칠 전까지만 해도 사용했어요 ㅜ ㅜ...서랍 정리하다가 최근에야 제조된 날짜를 알게 되고 충격받았네요그저 생리대 구매한 날짜만 생각하고 써온 거라 제조된 날짜를 미처 생각 못 했어요사용할 때 생리대에서 냄새라든지 그런 것도 없도 별 아무런 이상함을 못 느껴서 계속 쓰고 있었는데...ㅠ 물론 지금은 다 버렸습니다생리대 전체 봉투는 뜯긴 상태라 밀봉된 건 아니고, 생리대 개별 봉투는 미개봉입니다 ㅜ ㅜ 그늘지고 햇볕 안 드는 곳에 보관해왔어요 (서랍장이랑 옷장 속에 보관했음)검색해보니까 제조 날짜로부터 보통 3년까지는 괜찮다고 하는데 거기서 1년이 훌쩍 지났는데도 계속 쓰고 있었네요...어디서는 5년까지는 괜찮다고 하고...ㅜ 생리 불규칙 (근데 이건 아주 훨씬 전부터 있던 증상이라...), 첫째날 둘째날 쥐어짜는 듯한 통증의 생리통 빼고는 별다른 증상은 없었어요그래도 산부인과 가서 검사 받아야 할까요ㅜ ㅜ감사합니다안녕하세요. 안중구 소아과의사입니다.제조날짜가 지난 생리대 사용으로 접촉성 피부염등 피부염등의 가능성이 있을 수 있지만 장기적인 질환을 유발할가능성은 매우 적고 검사가가능한항목도 아니라고 사료됩니다","
          김지영 의사
        ",https://www.a-ha.io/questions/449182668178a9c088c209dd89f028e4?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
63,"
      2022. 01. 07. 15:27
    ","
      제조 날짜로부터 한참 지난 생리대 지속적으로 사용했는데 질문있어요
    ","2017년 12월 18일이 제조된 날짜인 생리대를 불과 며칠 전까지만 해도 사용했어요 ㅜ ㅜ...서랍 정리하다가 최근에야 제조된 날짜를 알게 되고 충격받았네요그저 생리대 구매한 날짜만 생각하고 써온 거라 제조된 날짜를 미처 생각 못 했어요사용할 때 생리대에서 냄새라든지 그런 것도 없도 별 아무런 이상함을 못 느껴서 계속 쓰고 있었는데...ㅠ 물론 지금은 다 버렸습니다생리대 전체 봉투는 뜯긴 상태라 밀봉된 건 아니고, 생리대 개별 봉투는 미개봉입니다 ㅜ ㅜ 그늘지고 햇볕 안 드는 곳에 보관해왔어요 (서랍장이랑 옷장 속에 보관했음)검색해보니까 제조 날짜로부터 보통 3년까지는 괜찮다고 하는데 거기서 1년이 훌쩍 지났는데도 계속 쓰고 있었네요...어디서는 5년까지는 괜찮다고 하고...ㅜ 생리 불규칙 (근데 이건 아주 훨씬 전부터 있던 증상이라...), 첫째날 둘째날 쥐어짜는 듯한 통증의 생리통 빼고는 별다른 증상은 없었어요그래도 산부인과 가서 검사 받아야 할까요ㅜ ㅜ감사합니다","안녕하세요 아하(Aha) 의료, 코로나 카테고리에서 활동중인 전문의입니다.일단 경과관찰 하시고평소보다 심한 생리통이 있다면 병원 방문을 권해드립니다.참조하시어 도움이 되기를 바랍니다. ","
      제조 날짜로부터 한참 지난 생리대 지속적으로 사용했는데 질문있어요
    2017년 12월 18일이 제조된 날짜인 생리대를 불과 며칠 전까지만 해도 사용했어요 ㅜ ㅜ...서랍 정리하다가 최근에야 제조된 날짜를 알게 되고 충격받았네요그저 생리대 구매한 날짜만 생각하고 써온 거라 제조된 날짜를 미처 생각 못 했어요사용할 때 생리대에서 냄새라든지 그런 것도 없도 별 아무런 이상함을 못 느껴서 계속 쓰고 있었는데...ㅠ 물론 지금은 다 버렸습니다생리대 전체 봉투는 뜯긴 상태라 밀봉된 건 아니고, 생리대 개별 봉투는 미개봉입니다 ㅜ ㅜ 그늘지고 햇볕 안 드는 곳에 보관해왔어요 (서랍장이랑 옷장 속에 보관했음)검색해보니까 제조 날짜로부터 보통 3년까지는 괜찮다고 하는데 거기서 1년이 훌쩍 지났는데도 계속 쓰고 있었네요...어디서는 5년까지는 괜찮다고 하고...ㅜ 생리 불규칙 (근데 이건 아주 훨씬 전부터 있던 증상이라...), 첫째날 둘째날 쥐어짜는 듯한 통증의 생리통 빼고는 별다른 증상은 없었어요그래도 산부인과 가서 검사 받아야 할까요ㅜ ㅜ감사합니다안녕하세요 아하(Aha) 의료, 코로나 카테고리에서 활동중인 전문의입니다.일단 경과관찰 하시고평소보다 심한 생리통이 있다면 병원 방문을 권해드립니다.참조하시어 도움이 되기를 바랍니다. ","
          홍덕진 의사
        ",https://www.a-ha.io/questions/449182668178a9c088c209dd89f028e4?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
64,"
      2022. 02. 28. 19:40
    ","
      나이랑 생리 양이랑 연관이 있나요?
    ",아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..,안녕하세요. 최병관 의사입니다.생리는 주기와 양이 스트레스나 체중등으로 인해서도 잘 바뀔 수 있습니다. 하지만 갑작스런 양의 감소는 호르몬 변화나 신체내 자궁쪽 문제일 수도 있으므로 산부인과 전문의 진료를 받아보시는 것이 좋겠습니다.,"
      나이랑 생리 양이랑 연관이 있나요?
    아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..안녕하세요. 최병관 의사입니다.생리는 주기와 양이 스트레스나 체중등으로 인해서도 잘 바뀔 수 있습니다. 하지만 갑작스런 양의 감소는 호르몬 변화나 신체내 자궁쪽 문제일 수도 있으므로 산부인과 전문의 진료를 받아보시는 것이 좋겠습니다.","
          최병관 의사
        ",https://www.a-ha.io/questions/410a7384636ca7049686d7651555f567?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
65,"
      2022. 02. 28. 19:06
    ","
      나이랑 생리 양이랑 연관이 있나요?
    ",아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..,"안녕하세요 아하(Aha) 의료, 코로나 카테고리에서 활동중인 전문의입니다.생리량은 나이가 들면서 폐경기에 이를수록 서서히 감소하는 경향이 있습니다.급작스럽게 줄어든 것이 아니라면 병적으로 보지 않아도 되겠습니다.참조하시어 도움이 되기를 바랍니다. ","
      나이랑 생리 양이랑 연관이 있나요?
    아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..안녕하세요 아하(Aha) 의료, 코로나 카테고리에서 활동중인 전문의입니다.생리량은 나이가 들면서 폐경기에 이를수록 서서히 감소하는 경향이 있습니다.급작스럽게 줄어든 것이 아니라면 병적으로 보지 않아도 되겠습니다.참조하시어 도움이 되기를 바랍니다. ","
          김지영 의사
        ",https://www.a-ha.io/questions/410a7384636ca7049686d7651555f567?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
66,"
      2022. 02. 28. 16:48
    ","
      나이랑 생리 양이랑 연관이 있나요?
    ",아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..,"안녕하세요. 현재 증상은 질병에 의해 생리양이 줄었다기 보다는 스트레스나 음식량이 충분하지 않은 경우, 인체 역시 과도한 생리량을 막기 위해 호르몬 변화를 유도하며 생리로 인해 빈혈이 심해지는 것을 막으려고 합니다. Diet 를 오래 하거나 과도하게 운동을 한 경우, 체중이 줄은 경우에도 생리양이 줄게 되며 이를 통해 생리를 유지하기 위한 에너지가 부족함을 알게 될 수도 있습니다. 평소 식사량이 적은 지 최근 무리하게 일을 하고 있는지 생각해 보시기 바라며 과일, 단백질 등 충분한 영양 보충 역시 중요합니다. 감사합니다. ","
      나이랑 생리 양이랑 연관이 있나요?
    아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..안녕하세요. 현재 증상은 질병에 의해 생리양이 줄었다기 보다는 스트레스나 음식량이 충분하지 않은 경우, 인체 역시 과도한 생리량을 막기 위해 호르몬 변화를 유도하며 생리로 인해 빈혈이 심해지는 것을 막으려고 합니다. Diet 를 오래 하거나 과도하게 운동을 한 경우, 체중이 줄은 경우에도 생리양이 줄게 되며 이를 통해 생리를 유지하기 위한 에너지가 부족함을 알게 될 수도 있습니다. 평소 식사량이 적은 지 최근 무리하게 일을 하고 있는지 생각해 보시기 바라며 과일, 단백질 등 충분한 영양 보충 역시 중요합니다. 감사합니다. ","
          이명규 의사
        ",https://www.a-ha.io/questions/410a7384636ca7049686d7651555f567?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
67,"
      2022. 02. 27. 23:26
    ","
      나이랑 생리 양이랑 연관이 있나요?
    ",아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..,나이가 들어 폐경기가 되면 점차적으로 생리 양이 줄어들게 됩니다. 하지만 질문자님처럼 20대 중반의 연령에서는 생리량이 줄어드는 것은 연령이 증가하며 발생하는 자연스런 현상이 아닙니다. 증상과 관련하여 부인과 진료 및 검사를 통해 혹시 모를 이상 여부를 확인해보시는 것을 권고드립니다.,"
      나이랑 생리 양이랑 연관이 있나요?
    아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..나이가 들어 폐경기가 되면 점차적으로 생리 양이 줄어들게 됩니다. 하지만 질문자님처럼 20대 중반의 연령에서는 생리량이 줄어드는 것은 연령이 증가하며 발생하는 자연스런 현상이 아닙니다. 증상과 관련하여 부인과 진료 및 검사를 통해 혹시 모를 이상 여부를 확인해보시는 것을 권고드립니다.","
          옥영빈 의사
        ",https://www.a-ha.io/questions/410a7384636ca7049686d7651555f567?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
68,"
      2022. 02. 27. 22:54
    ","
      나이랑 생리 양이랑 연관이 있나요?
    ",아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..,안녕하세요. 안중구 소아과의사입니다.복용중인 경구피임야고가 월경량의 상과관계가 있을 수 있습니다.해당 증상에 대해 산부인과 방문 후 초음파 검사를 포함한 추가적인 검사를 시행하는 것이 도움이 될 수 있습니다.,"
      나이랑 생리 양이랑 연관이 있나요?
    아직 20대 중반인데 생리 양이 많이 줄었어요..어렸을때는 너무 많이 해서 생리가 새는 일도 많았었는데..지금은 생리대가 아까울정도로 양이 많이 줄었어요..이러다가 30대 이후로 생리를 못 할수도 있겠구나 생각이 들어서 걱정이되네요..안녕하세요. 안중구 소아과의사입니다.복용중인 경구피임야고가 월경량의 상과관계가 있을 수 있습니다.해당 증상에 대해 산부인과 방문 후 초음파 검사를 포함한 추가적인 검사를 시행하는 것이 도움이 될 수 있습니다.","
          홍덕진 의사
        ",https://www.a-ha.io/questions/410a7384636ca7049686d7651555f567?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
69,"
      2022. 02. 27. 22:58
    ","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    ",생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다,안녕하세요. 최병관 의사입니다.생리주기는 호르몬의 영향이 크며 가임기 여성은 늘 임신가능성이 존재하므로 확률이 낮더라도 확인을 해보시는 것이 좋습니다. 또 백신 영향으로 인해 생리주기가 바뀌는 경우도 있습니다. 하지만 정확한 진료를 위해 가까운 병의원에 내원하시어 진료를 받아보시는 것이 좋겠습니다.,"
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다안녕하세요. 최병관 의사입니다.생리주기는 호르몬의 영향이 크며 가임기 여성은 늘 임신가능성이 존재하므로 확률이 낮더라도 확인을 해보시는 것이 좋습니다. 또 백신 영향으로 인해 생리주기가 바뀌는 경우도 있습니다. 하지만 정확한 진료를 위해 가까운 병의원에 내원하시어 진료를 받아보시는 것이 좋겠습니다.","
          최병관 의사
        ",https://www.a-ha.io/questions/411da197f359a95fad45904f127e1e70?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
70,"
      2022. 02. 27. 20:31
    ","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    ",생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다,"안녕하세요 아하(Aha) 의료, 코로나 카테고리에서 활동중인 전문의입니다.생리기간 중 피비침 이나 갈색냉, 분홍색냉 등이 보여진다면, 몹시 걱정스러운 마음이 들 수 있을 것입니다. 피섞인 냉과 동일하게, 질 내부나 자궁, 난소 등에서 소량이 출혈이 발생하였음을 의미하는 분비물들 입니다.참조하시어 도움이 되기를 바랍니다. ","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다안녕하세요 아하(Aha) 의료, 코로나 카테고리에서 활동중인 전문의입니다.생리기간 중 피비침 이나 갈색냉, 분홍색냉 등이 보여진다면, 몹시 걱정스러운 마음이 들 수 있을 것입니다. 피섞인 냉과 동일하게, 질 내부나 자궁, 난소 등에서 소량이 출혈이 발생하였음을 의미하는 분비물들 입니다.참조하시어 도움이 되기를 바랍니다. ","
          김지영 의사
        ",https://www.a-ha.io/questions/411da197f359a95fad45904f127e1e70?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
71,"
      2022. 02. 27. 20:28
    ","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    ",생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다,"안녕하세요. 간혹 생리량이 감소하는 경우, 가장 흔한 원인은 스트레스로 인한 가능성이 가장 높습니다. 다이어트로 인한 체중감소, 육체적 또는 정신적 스트레스, 위장관운동촉진제 같은 특수약물 복용, 유사호르몬 작용을 하는 건강식품 섭취 등도 원인일 수 있습니다. 혹은 최근 음주량이 많았거나 식사를 많이 거르지 않았는지여부 등도 영향이 있으며 지속적으로 생리량이 적은 경우는 산부인과를 방문하여 확인해 보시는 것도 질병을 배제하기 위해 필요할 수 있습니다. 감사합니다. ","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다안녕하세요. 간혹 생리량이 감소하는 경우, 가장 흔한 원인은 스트레스로 인한 가능성이 가장 높습니다. 다이어트로 인한 체중감소, 육체적 또는 정신적 스트레스, 위장관운동촉진제 같은 특수약물 복용, 유사호르몬 작용을 하는 건강식품 섭취 등도 원인일 수 있습니다. 혹은 최근 음주량이 많았거나 식사를 많이 거르지 않았는지여부 등도 영향이 있으며 지속적으로 생리량이 적은 경우는 산부인과를 방문하여 확인해 보시는 것도 질병을 배제하기 위해 필요할 수 있습니다. 감사합니다. ","
          이명규 의사
        ",https://www.a-ha.io/questions/411da197f359a95fad45904f127e1e70?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
72,"
      2022. 02. 27. 19:17
    ","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    ",생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다,"평상시 규칙적이던 생리 주기가 불규칙적이 되고, 적당하였던 양이 과하게 많아지거나 줄어드는 생리 불순 현상이 나타나면 정상적인 상황이 아닙니다. 증상만으로 특정한 원인이나 질병을 의심할 수 없기 때문에 상태 평가가 필요합니다. 산부인과 진료 및 검사를 받아보시길 권고드립니다.","
      생리 피가 옅고 적게 나오는 이유가 뭔가요?
    생리예정일인데 생리대에 피 한두방울 옅게 묻거나 아예 안묻거나 합니다. 안묻는경우 화장실갔다가 휴지로 닦을때 휴지에 옅게 묻어나는데 이 경우는 왜 그런가요 예정일맞고 늦어지면 하루이틀차이에 양도 이정도로 적지않은데 이런 경우 처음이라 당황스럽네요ㅜㅜ 20대입니다평상시 규칙적이던 생리 주기가 불규칙적이 되고, 적당하였던 양이 과하게 많아지거나 줄어드는 생리 불순 현상이 나타나면 정상적인 상황이 아닙니다. 증상만으로 특정한 원인이나 질병을 의심할 수 없기 때문에 상태 평가가 필요합니다. 산부인과 진료 및 검사를 받아보시길 권고드립니다.","
          옥영빈 의사
        ",https://www.a-ha.io/questions/411da197f359a95fad45904f127e1e70?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
73,"
      2023. 03. 19. 01:16
    ","
      1년전부터 생리양이 많이 줄었어요
    ",생리할 때 생리대 필요없이 팬티라이너 이용해도 될 정도로 양이 줄었어요 나이에 들어감에 따른 자연스러운 증상인지 모르겠네요  많은 정보 부탁드려요 ,"안녕하세요. 진호성 의사입니다.갑작스럽 변화로 걱정이 많으시겠어요. 산부인과 내원하셔서 검사를 통해 자궁이나 난소 혹은 혈액 검사를 해볼 수 있으며, 이상이 없는 경우에는 정상으로 볼 수 있습니다. 생리 양이 적다고 해서 무조건 자궁질환이 있는 것은 아니니 안심하시기 바랍니다. ","
      1년전부터 생리양이 많이 줄었어요
    생리할 때 생리대 필요없이 팬티라이너 이용해도 될 정도로 양이 줄었어요 나이에 들어감에 따른 자연스러운 증상인지 모르겠네요  많은 정보 부탁드려요 안녕하세요. 진호성 의사입니다.갑작스럽 변화로 걱정이 많으시겠어요. 산부인과 내원하셔서 검사를 통해 자궁이나 난소 혹은 혈액 검사를 해볼 수 있으며, 이상이 없는 경우에는 정상으로 볼 수 있습니다. 생리 양이 적다고 해서 무조건 자궁질환이 있는 것은 아니니 안심하시기 바랍니다. ","
          진호성 의사
        ",https://www.a-ha.io/questions/4120a8a792fe603a86ab49c3dc202a80?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
74,"
      2022. 11. 06. 18:07
    ","
      외음부 만성태선 치료법 알고 싶어요
    ",안 맞는 생리대 사용하고나서부터 외음부가 가려워서 긁었는데 시간 지나고 보니깐 외음부에 만성태선이 되었더라고요.. 너무 간지럽고 괴로운데 어떻게 치료해얒되는지 궁금해요,"안녕하세요. 김윤기 약사입니다.긁다보면 상처가 생기고 2차적으로 세균, 진균감염이 될 수 있기에 감염이 이루어졌는지 진료가 필요할 수 있습니다.증상을 호전시키기 위해 가장 기본적으로 가려움증을 완화해주셔야합니다.냉찜질이 도움이 될 수 있고 스테로이드, 항히스타민제를 사용해야할 수도 있습니다.","
      외음부 만성태선 치료법 알고 싶어요
    안 맞는 생리대 사용하고나서부터 외음부가 가려워서 긁었는데 시간 지나고 보니깐 외음부에 만성태선이 되었더라고요.. 너무 간지럽고 괴로운데 어떻게 치료해얒되는지 궁금해요안녕하세요. 김윤기 약사입니다.긁다보면 상처가 생기고 2차적으로 세균, 진균감염이 될 수 있기에 감염이 이루어졌는지 진료가 필요할 수 있습니다.증상을 호전시키기 위해 가장 기본적으로 가려움증을 완화해주셔야합니다.냉찜질이 도움이 될 수 있고 스테로이드, 항히스타민제를 사용해야할 수도 있습니다.","
          김윤기 약사
        ",https://www.a-ha.io/questions/437ff1ceafd8f2e387c882de29e17f63?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
75,"
      2022. 11. 19. 19:51
    ","
      외음부 만성태선 치료법 알고 싶어요
    ",안 맞는 생리대 사용하고나서부터 외음부가 가려워서 긁었는데 시간 지나고 보니깐 외음부에 만성태선이 되었더라고요.. 너무 간지럽고 괴로운데 어떻게 치료해얒되는지 궁금해요,"안녕하세요. 조영지 약사입니다.치료에는 스테로이드제나 항히스타민제 등을 사용하게 됩니다. 병소가 크지 않고 수가 적은 경우에는 병변에 약물을 주입하여 치료하는 방법이 효과적이며, 밀폐요법을 쓰기도 합니다.다만 편평태선의 양상에 따라 다르며 위축성 편평태선과 같이 궤양이 생기는 병변은 수년간 지속되면 악성종양으로 발전할 가능성이 있으므로 이때는 전문가의 지도하에서 치료해야 합니다.아무쪼록 저의 답변이 문제 해결에 작게 나마 도움이 될 수 있기를 기원드립니다. 항상 건강하고, 행복하세요^^","
      외음부 만성태선 치료법 알고 싶어요
    안 맞는 생리대 사용하고나서부터 외음부가 가려워서 긁었는데 시간 지나고 보니깐 외음부에 만성태선이 되었더라고요.. 너무 간지럽고 괴로운데 어떻게 치료해얒되는지 궁금해요안녕하세요. 조영지 약사입니다.치료에는 스테로이드제나 항히스타민제 등을 사용하게 됩니다. 병소가 크지 않고 수가 적은 경우에는 병변에 약물을 주입하여 치료하는 방법이 효과적이며, 밀폐요법을 쓰기도 합니다.다만 편평태선의 양상에 따라 다르며 위축성 편평태선과 같이 궤양이 생기는 병변은 수년간 지속되면 악성종양으로 발전할 가능성이 있으므로 이때는 전문가의 지도하에서 치료해야 합니다.아무쪼록 저의 답변이 문제 해결에 작게 나마 도움이 될 수 있기를 기원드립니다. 항상 건강하고, 행복하세요^^","
          조영지 약사
        ",https://www.a-ha.io/questions/437ff1ceafd8f2e387c882de29e17f63?aha_term=%EC%83%9D%EB%A6%AC%EB%8C%80
